Response of Mtb to phagocytosis	Reactome Pathway	4057,
Response to elevated platelet cytosolic Ca2	Reactome Pathway	2,10257,87,88,81,213,226,335,351,27154,801,813,10487,948,967,928,1675,1072,1191,1950,2162,2153,2157,2243,2244,2266,2277,2316,2335,2621,22927,3082,3273,3309,3479,3481,3674,3690,3827,3920,7044,22915,5154,5155,5175,5196,5216,5341,5340,440915,5473,5478,5578,5579,5582,5627,5660,29106,6403,5265,5054,5345,710,6647,6678,5552,6810,6814,7018,7040,7042,7043,7057,7076,7094,7114,7273,7277,7414,7422,7423,7424,7450,9948,
Retinoid cycle disease events	Reactome Pathway	222236,5956,2652,611,5947,5950,6017,64220,7276,
Retinoid metabolism and transport	Reactome Pathway	375790,57016,1645,8644,1109,335,336,337,338,344,345,348,53630,83875,1208,2817,221914,2719,2239,2262,10082,3339,3949,4023,9227,4035,26020,29967,4036,7804,151056,5406,5947,5948,5950,51109,6382,6383,9672,6385,7276,
Reuptake of GABA	Reactome Pathway	6529,6538,6539,6540,
Rev-mediated nuclear export of HIV RNA	Reactome Pathway	8086,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,9883,8480,5901,5902,5903,5905,1104,81929,7175,7514,
Reversal of Alkylation Damage By DNA Dioxygenases	Reactome Pathway	121642,221120,
Reverse Transcription of HIV RNA	Reactome Pathway	5478,
Reversible hydration of carbon dioxide	Reactome Pathway	759,771,377677,23632,760,761,762,763,11238,765,766,768,
Rhesus glycoproteins mediate ammonium transport.	Reactome Pathway	6005,57127,51458,
Rho GTPase cycle	Reactome Pathway	2,29,11214,116985,116984,64411,392,79658,9824,89839,94134,55843,55114,93663,84986,57569,58504,57636,83478,9938,23092,79822,9411,257106,57514,9743,115703,2909,158763,80728,393,343578,9912,394,395,23779,64333,396,397,398,9826,23365,27237,9828,23370,9181,50650,50649,9459,8874,23229,613,998,1123,1124,55789,91614,10395,1894,10144,51306,2245,221472,89846,121512,2664,2665,51291,23526,3633,6453,8997,4168,23263,4649,4650,10276,25791,84033,4952,4983,5296,64857,57449,5880,5881,29127,10928,5924,387,388,9886,23221,389,29984,54509,391,399,57381,23433,55288,89941,58480,171177,6654,6655,57522,23380,9901,90627,9754,85360,84144,117289,7074,26230,7204,9322,7409,7410,10451,
Ribosomal scanning and start codon recognition	Reactome Pathway	1964,1965,8894,1968,8661,8662,8663,8664,3646,8665,8666,8667,8668,8669,27335,1973,1974,1975,1977,1981,7458,1983,2197,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6201,6202,6203,3921,
Role of Abl in Robo-Slit signaling	Reactome Pathway	25,27,10487,10486,23332,23122,2817,6091,9353,
Role of DCC in regulating apoptosis	Reactome Pathway	26060,836,842,1612,23604,1613,1630,9500,90249,219699,
Role of LAT2/NTAL/LAB on calcium mobilization	Reactome Pathway	26523,27161,192669,192670,207,84335,208,10000,572,685,842,930,940,941,942,1026,1027,1147,1385,1950,1956,2064,2065,2066,2069,2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2308,2309,4303,10818,2534,2549,9846,2885,2931,2932,1839,3497,28378,3514,28299,28908,3537,3538,3539,3542,28834,28826,28825,28823,28772,28770,28816,28814,28813,28811,28802,28799,28795,28793,28791,28786,28785,28784,28783,28781,28776,28775,28774,3667,8660,3815,4254,9365,152831,7462,3932,4067,79109,4193,407015,407016,64223,4343,2475,3164,3084,9542,10718,145957,5154,5155,5156,5159,5170,23239,23035,5290,5291,5293,5295,5296,8503,5728,5781,253260,6199,6464,6654,6850,117145,27327,23112,57690,50852,57761,7249,7409,
Role of phospholipids in phagocytosis	Reactome Pathway	919,917,2209,2212,2214,3500,3501,3502,3503,28378,3514,28299,28908,3537,3538,3539,3542,28834,28826,28825,28823,28772,28770,28816,28814,28813,28811,28802,28799,28795,28793,28791,28786,28785,28784,28783,28781,28776,28775,28774,3708,3709,3710,5290,5291,5295,5296,8398,5335,5336,5337,5338,23646,122618,196051,84513,5580,5581,6850,
Role of second messengers in netrin-1 signaling	Reactome Pathway	1630,9423,5306,5335,7220,7222,7223,7224,7225,57113,
S Phase	Reactome Pathway	8900,890,595,898,9134,902,993,994,8318,990,113130,1017,1019,1022,1026,1027,81620,1163,8454,1763,114799,157570,2237,51343,9837,51659,84296,3978,4149,4171,4172,4173,4174,4175,4176,84515,4331,4609,4998,4999,23595,5000,5001,23594,5111,23244,23047,5422,23649,5424,5425,10714,57804,5426,5427,5557,5558,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,5885,5925,5981,5982,5983,5984,5985,6117,6118,6119,6233,6500,6502,8243,9126,10274,10735,7311,7314,7316,23063,7465,
S6K1 signalling	Reactome Pathway	29904,1975,1981,6194,6198,
S6K1-mediated signalling	Reactome Pathway	29904,1975,1981,64223,2475,6009,6194,6198,57521,
SCF(Skp2)-mediated degradation of p27/p21	Reactome Pathway	8900,890,898,9134,1017,1026,1027,1163,8454,5682,5683,5684,5685,5686,5687,5688,5689,5699,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,9491,6233,6500,6502,7311,7314,7316,
SCF-beta-TrCP mediated degradation of Emi1	Reactome Pathway	8945,991,8454,26271,51343,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,6233,6500,7311,7314,7316,
SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	Reactome Pathway	9855,2242,2534,8829,23396,5361,5362,55558,91584,5879,27289,6237,10371,7094,
SHC activation	Reactome Pathway	3630,3643,6464,
SHC-mediated cascade	Reactome Pathway	2246,2255,8823,8822,8817,9965,2247,26281,27006,8074,2248,2249,2250,2251,2252,2253,2254,2260,2263,2261,2264,2885,3265,9365,152831,3845,4893,6464,6654,
SHC-mediated signalling	Reactome Pathway	983,2885,3265,3845,5604,5605,5594,5595,4893,5894,6464,25759,53358,6654,7529,
SHC-related events	Reactome Pathway	983,2885,3265,3630,3643,3845,5604,5605,5594,5595,4893,5894,6464,25759,53358,6654,7529,
SHC-related events triggered by IGF1R	Reactome Pathway	983,2885,3265,3479,3480,3481,3845,5604,5605,5594,5595,4893,5894,6464,25759,53358,6654,7529,
SHC1 events in EGFR signaling	Reactome Pathway	983,1950,1956,2885,3265,3845,5604,5605,5594,5595,4893,5894,6464,6654,7529,
SHC1 events in ERBB2 signaling	Reactome Pathway	685,983,1950,1956,2064,2065,2066,2069,2885,1839,3265,3845,5604,5605,5594,5595,4893,3084,9542,10718,145957,5894,6464,6654,7529,
SHC1 events in ERBB4 signaling	Reactome Pathway	685,983,2066,2069,2885,1839,3265,3845,5604,5605,5594,5595,4893,3084,9542,10718,145957,5894,6464,6654,7529,
SIRT1 negatively regulates rRNA Expression	Reactome Pathway	474382,3014,3015,54145,3020,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,23378,23411,6839,9015,9014,9013,79101,6908,
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	Reactome Pathway	84967,134353,4686,22916,7884,6628,6634,6635,6636,6637,25888,
SLBP independent Processing of Histone Pre-mRNAs	Reactome Pathway	84967,134353,4686,22916,6628,6634,6635,6636,6637,25888,
SLC-mediated transmembrane transport	Reactome Pathway	8086,213,551,1356,2538,57818,92579,2645,2646,9843,3098,3099,3101,57122,55746,9972,9631,23279,23511,23165,23225,8021,129401,79023,348995,10762,53371,23636,79902,4927,9688,4928,9818,11097,9883,8480,5903,6005,57127,51458,81929,345274,6556,4891,6557,6558,6559,6560,57468,9990,10723,6561,9058,64849,26266,284111,6563,8170,6564,6565,51296,121260,6566,117247,9123,9194,23539,6568,26503,57084,57030,246213,6570,6571,6505,6506,6507,6509,6510,6511,6512,6574,6575,6580,55867,116085,55356,85413,5002,6582,6581,6583,6584,9356,10864,9376,9187,25769,57419,123041,283652,1468,10861,1836,1811,5172,65010,115111,115019,376497,10999,28965,9154,9153,64078,2030,3177,55315,222962,6513,81031,66035,154091,114134,6514,6515,6517,6518,11182,155184,29988,56606,7779,7780,7781,64924,55676,148867,169026,1317,140679,9197,6569,10568,142680,10559,7355,23443,347734,51000,84912,55343,23169,11046,206358,153201,2542,81539,54407,10991,55089,92745,27173,57181,23516,29986,29985,55630,283375,25800,7922,64116,6519,6520,30061,254428,84102,8501,124935,23446,57153,126969,80736,204962,55244,146802,6521,57282,6522,6508,8671,57835,9497,9498,83697,6523,115584,6524,6526,6527,6528,8884,60482,160728,200010,6529,6538,6539,6540,11254,55117,348932,340024,6530,54716,6531,9152,6533,6534,6536,6541,56301,23657,6542,84889,8140,9057,9056,23428,11136,6546,6543,6547,80024,6548,6549,6550,389015,6553,10479,84679,23315,285195,6579,10599,28234,53919,6578,11309,28232,28231,353189,7175,
SMAC binds to IAPs	Reactome Pathway	836,840,842,56616,331,
SMAC-mediated apoptotic response	Reactome Pathway	836,840,842,56616,331,
SMAC-mediated dissociation of IAP:caspase complexes	Reactome Pathway	836,840,842,56616,331,
SMAD2/3 MH2 Domain Mutants in Cancer	Reactome Pathway	23370,25805,867,892,904,905,1024,1025,1030,57530,1874,1875,50848,2280,5045,3065,3726,4221,9110,4609,9611,9612,23327,4738,56288,50855,142,56937,5494,5499,5500,5501,23645,5590,5933,387,54778,6233,5054,6497,6498,4087,4088,4089,4092,57154,64750,6667,11171,10273,7027,7029,7040,7046,7048,7050,60436,51592,7311,7314,7316,7321,7323,9040,51377,9958,8239,25937,7514,9372,
SMAD2/3 Phosphorylation Motif Mutants in Cancer	Reactome Pathway	23370,25805,867,892,904,905,1024,1025,1030,57530,1874,1875,50848,2280,5045,3065,3726,4221,9110,4609,9611,9612,23327,4738,56288,50855,142,56937,5494,5499,5500,5501,23645,5590,5933,387,54778,6233,5054,6497,6498,4087,4088,4089,4092,57154,64750,6667,11171,10273,7027,7029,7040,7046,7048,7050,60436,51592,7311,7314,7316,7321,7323,9040,51377,9958,8239,25937,7514,9372,
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	Reactome Pathway	892,904,905,1024,1025,1030,1874,1875,3065,3726,4221,4609,5933,54778,6233,5054,4087,4088,4089,4092,6667,7027,7029,7050,60436,7311,7314,7316,25937,
SMAD4 MH2 Domain Mutants in Cancer	Reactome Pathway	23370,25805,867,892,904,905,1024,1025,1030,57530,1874,1875,50848,2280,5045,3065,3726,4221,9110,4609,9611,9612,23327,4738,56288,50855,142,56937,5494,5499,5500,5501,23645,5590,5933,387,54778,6233,5054,6497,6498,4087,4088,4089,4092,57154,64750,6667,11171,10273,7027,7029,7040,7046,7048,7050,60436,51592,7311,7314,7316,7321,7323,9040,51377,9958,8239,25937,7514,9372,
SOS-mediated signalling	Reactome Pathway	983,2885,3265,3667,8660,3845,5604,5605,5594,5595,4893,5894,6654,7529,
SRP-dependent cotranslational protein targeting to membrane	Reactome Pathway	1650,2197,6134,4736,6135,6136,6137,23521,9045,6138,6139,6141,6142,6143,6144,6146,9349,6147,6152,6154,51121,6155,6157,6158,6159,6122,6156,6160,6161,6164,11224,6165,25873,6173,6167,6168,6169,6170,6123,6124,6171,6125,6128,6129,6130,6132,6133,6175,6176,6181,6184,6185,6204,6205,6206,6207,6208,6209,6210,6217,6218,6222,6223,6187,6224,6227,6228,6229,6230,6231,6232,6233,6234,6235,6188,6189,6191,6192,6193,6194,6201,6202,6203,3921,23478,90701,29927,55176,10952,23480,28972,9789,60559,6727,6728,6729,6730,6731,6726,6734,58477,6745,6746,6747,6748,23471,7311,
STAT6-mediated induction of chemokines	Reactome Pathway	6778,29110,340061,
STING mediated induction of host immune responses	Reactome Pathway	51428,23220,3428,3661,115004,4361,147945,5591,6778,29110,340061,11277,6737,7520,2547,81030,
SUMO is conjugated to E1 (UBA2:SAE1)	Reactome Pathway	10055,7341,6613,6612,10054,
SUMO is proteolytically processed	Reactome Pathway	29843,59343,205564,7341,6613,6612,
SUMO is transferred from E1 to E2 (UBE2I	Reactome Pathway	10055,7341,6613,6612,10054,7329,
SUMOylation	Reactome Pathway	10055,29843,59343,205564,7341,6613,6612,10054,7329,
Scavenging by Class A Receptors	Reactome Pathway	335,338,348,811,1277,1278,1281,1282,1284,78989,81035,2495,2512,7184,8685,5648,4481,286133,117156,
Scavenging by Class B Receptors	Reactome Pathway	335,338,948,6288,949,
Scavenging by Class F Receptors	Reactome Pathway	338,811,3320,10808,10525,8578,
Scavenging of heme from plasma	Reactome Pathway	213,259,335,8542,9332,3039,3043,3240,3250,3263,3493,3494,28378,3514,28299,28908,3537,3538,3539,3542,28834,28826,28825,28823,28772,28770,28816,28814,28813,28811,28802,28799,28795,28793,28791,28786,28785,28784,28783,28781,28776,28775,28774,4035,
Sema3A PAK dependent Axon repulsion	Reactome Pathway	1072,2242,2534,3320,3326,3984,8829,5058,5062,5361,5362,55558,91584,5879,10371,
Sema4D in semaphorin signaling	Reactome Pathway	2909,9826,23365,998,2064,3984,3985,4233,4628,4629,79784,4627,103910,4637,10398,5364,5879,5880,387,388,389,391,27289,6093,9475,6237,10507,
Sema4D induced cell migration and growth-cone collapse	Reactome Pathway	9826,23365,998,2064,3984,3985,4628,4629,79784,4627,103910,4637,10398,5364,5879,5880,387,388,389,391,27289,6093,9475,10507,
Sema4D mediated inhibition of cell attachment and migration	Reactome Pathway	2909,4233,5364,5879,387,27289,6237,10507,
Semaphorin interactions	Reactome Pathway	2909,9826,23365,971,998,1020,8851,1072,1400,1808,1809,10570,56896,2064,9855,2242,2534,2932,3320,3326,3672,3688,3984,3985,4233,4628,4629,79784,4627,103910,4637,10398,8829,5058,5062,23396,5361,5362,55558,91584,5364,5365,10154,23129,5788,5879,5880,387,388,389,391,27289,6093,9475,6237,10371,9723,64218,10507,9037,57556,80031,8482,7094,54209,7305,
Senescence-Associated Secretory Phenotype (SASP)	Reactome Pathway	64682,10393,51529,29882,29945,51433,51434,8900,890,8881,8697,246184,996,1017,1019,1021,1026,1027,1029,1030,1031,1032,1051,79813,10919,2353,51343,474382,3014,3015,54145,3020,8335,8334,3013,8331,255626,3018,8347,3017,8345,8970,85236,8340,8342,8341,8348,8350,8359,8337,8338,8349,333932,128312,3490,3552,3569,3576,3725,5594,5595,5598,4790,5970,6233,6195,6196,6197,6774,7311,7314,7316,11065,7321,7324,
Separation of Sister Chromatids	Reactome Pathway	25909,64682,10393,51529,29882,29945,51433,51434,378708,9212,80776,332,699,701,9184,57082,8881,991,8697,246184,996,113130,55143,1058,1060,1062,1063,64946,2491,64105,91687,79019,55839,79172,401541,55166,80152,79682,9793,23332,23122,6249,79980,54821,9700,55869,3619,23421,81930,3796,84643,11004,9735,8379,4085,22919,79003,10403,54820,81565,25936,10726,83540,57122,55746,23279,79023,348995,79902,4928,5048,23244,23047,5347,11243,5501,5515,5516,5518,5519,5525,5526,5527,5528,5529,5682,5683,5684,5685,5686,5687,5688,143471,5689,5699,122706,5690,5691,5692,5693,5694,5695,5696,5698,5700,5701,5702,5704,5705,5706,5707,5716,5717,5718,5719,10213,5708,5709,5710,5711,9861,5713,5714,5715,5720,5721,10197,23198,9491,9232,5885,5903,5905,55920,6232,6233,6396,81929,151648,151246,220134,348235,8243,9126,147841,57405,54908,10274,10735,57551,7311,7314,7316,11065,7321,7324,23063,7514,9183,55055,11130,
Serine biosynthesis	Reactome Pathway	26227,29968,5723,
Serotonin Neurotransmitter Release Cycle	Reactome Pathway	10815,5864,22999,6571,6616,6804,6812,6853,6854,8224,6857,6844,
Serotonin and melatonin biosynthesis	Reactome Pathway	15,438,1644,7166,121278,
Serotonin clearance from the synaptic cleft	Reactome Pathway	217,4128,
Serotonin receptors	Reactome Pathway	3350,3351,3352,3354,3355,3356,3357,3358,3360,3361,3362,3363,
Sialic acid metabolism	Reactome Pathway	55907,5476,2720,10020,140838,54187,4758,4759,10825,129807,80896,26503,10559,6482,6483,6487,6484,8869,10402,6480,84620,55808,10610,256435,27090,81849,30815,6489,8128,51046,7903,29906,338596,
